Client,Warehouse,Product,2023-11-27,2023-12-04,2023-12-11,2023-12-18,2023-12-25,2024-01-01,2024-01-08,2024-01-15,2024-01-22,2024-01-29,2024-02-05,2024-02-12,2024-02-19
1,29,3475,8,17,11,19,10,2,1,3,18,15,17,15,15
1,29,3480,17,11,5,5,19,8,11,15,4,14,16,8,1
1,29,3481,1,12,4,15,18,6,17,0,14,10,0,5,6
1,29,3484,8,16,14,0,8,10,14,5,0,7,15,16,17
1,29,3486,8,18,14,3,3,8,2,9,9,9,7,7,14
1,29,3522,13,6,3,1,16,16,19,13,10,2,4,17,2
1,29,3525,15,4,0,18,8,15,7,5,9,15,2,17,15
1,29,3526,6,17,10,12,7,8,1,1,10,4,5,17,7
1,29,3533,2,14,13,18,3,17,14,5,17,3,7,6,15
1,29,3535,17,10,16,5,3,14,12,6,11,6,6,14,7
1,29,3546,9,2,18,9,16,0,8,10,6,11,5,13,15
1,29,3560,13,8,3,5,11,1,18,11,17,8,11,13,15
1,29,3565,1,18,6,18,12,1,9,1,7,6,3,8,17
1,29,3568,4,13,17,4,0,14,9,9,0,17,5,11,19
1,29,3570,2,2,14,9,1,4,17,15,1,0,15,17,5
1,29,3575,15,11,8,0,5,17,14,19,8,15,19,18,19
1,29,3585,2,14,10,2,13,2,7,16,19,10,1,19,13
1,29,3594,7,1,8,14,9,17,2,6,3,1,7,2,7
1,29,3606,9,7,19,4,18,2,13,1,10,18,8,14,4
1,29,3608,7,4,13,12,16,4,9,4,6,16,14,1,13
1,29,3615,13,0,9,3,10,18,10,17,6,0,0,8,12
1,29,3629,16,3,2,11,5,1,17,10,5,3,10,7,17
1,29,3645,10,14,8,14,18,9,2,19,8,10,14,12,2
1,29,3653,11,17,10,0,11,13,14,8,17,11,4,3,16
1,29,3662,7,19,12,0,1,13,16,19,6,19,17,11,1
1,29,3673,0,1,19,18,3,2,7,12,12,17,0,0,8
1,29,3706,2,8,0,12,5,9,6,18,5,3,7,18,0
1,29,3778,16,5,11,15,9,11,15,14,19,10,6,11,18
1,29,3798,6,18,15,11,9,6,9,9,16,17,9,12,3
1,29,3812,10,10,9,1,0,0,19,7,14,10,11,6,3
1,29,3819,14,8,16,5,16,0,17,2,6,9,8,4,3
1,29,3821,0,6,4,16,2,16,2,12,19,3,6,8,11
1,29,3827,10,15,14,18,5,9,13,0,5,16,13,4,4
1,29,3838,1,18,9,19,1,1,1,17,6,8,16,6,8
1,29,3844,0,5,3,13,4,2,3,16,8,4,11,3,16
1,29,3854,17,2,10,17,17,8,9,4,12,7,6,15,12
1,29,3858,8,0,6,1,3,10,8,0,16,2,18,11,8
1,29,3871,16,14,11,7,5,8,19,13,7,19,4,9,17
1,29,3872,11,7,19,2,2,10,4,4,10,14,18,13,18
1,29,3880,5,18,5,8,11,13,13,0,13,11,9,0,1
1,29,3881,7,2,14,0,18,15,18,3,8,1,1,9,15
1,29,3892,1,8,5,2,11,19,6,9,4,15,6,17,9
1,29,3899,7,4,19,15,15,17,8,2,15,4,4,4,18
1,29,3906,13,0,1,17,18,2,3,1,13,16,4,3,17
1,29,3909,7,17,2,9,5,11,12,11,14,4,7,5,0
1,29,3913,1,11,17,19,17,10,7,1,9,12,12,6,12
1,29,3927,11,13,3,15,2,2,4,17,10,14,18,5,11
1,29,3929,13,10,19,6,6,2,4,15,10,10,11,4,8
1,29,3932,3,5,4,14,8,12,4,15,4,1,17,16,3
1,29,3934,18,7,14,6,13,14,19,15,6,6,4,14,19
1,29,3943,16,7,11,5,10,13,0,8,15,6,11,12,7
1,29,3950,9,5,2,9,19,2,8,10,10,0,15,12,4
1,29,3965,16,15,9,5,19,4,0,18,17,15,14,17,1
1,29,3972,12,18,6,14,2,18,1,4,15,9,3,9,8
1,29,3986,6,6,1,13,18,6,9,8,13,7,5,4,0
1,29,3988,4,13,0,1,8,11,6,16,9,19,3,8,4
1,29,3996,9,6,5,9,15,1,9,2,12,17,12,14,3
1,29,3997,4,7,5,19,2,5,8,12,13,18,1,2,6
1,29,4007,1,9,7,12,14,19,8,19,17,8,19,16,12
1,29,4025,2,14,11,19,2,8,13,18,2,3,9,10,1
1,29,4036,11,2,18,16,13,6,4,15,12,3,1,3,19
1,29,4043,3,19,8,17,5,18,4,15,3,3,10,14,8
1,29,4050,13,3,12,8,1,10,13,9,7,12,3,10,11
1,29,4051,5,7,4,0,14,19,5,18,12,5,9,7,14
1,29,4088,19,1,8,11,6,2,15,14,7,15,12,14,6
1,29,4089,8,13,11,10,2,5,17,8,1,3,10,6,12
1,29,4095,13,14,10,5,0,0,15,18,7,18,9,1,18
1,29,4109,6,1,19,8,2,1,16,10,6,6,0,14,14
1,29,4113,12,7,8,15,7,13,16,2,2,3,7,19,13
1,29,4122,1,3,15,11,0,14,11,11,11,7,10,4,12
1,29,4132,7,6,15,3,17,0,6,16,18,3,2,10,19
1,29,4134,8,14,11,0,6,3,14,17,15,11,2,9,7
1,29,4139,18,4,18,8,1,4,9,0,17,8,11,4,12
1,29,4148,16,9,15,2,4,6,10,1,13,7,6,19,5
1,29,4150,14,0,3,17,12,2,15,10,13,1,18,7,17
1,29,4229,15,5,9,13,9,6,19,19,17,1,6,10,6
1,29,4230,16,17,19,12,6,13,0,1,7,19,12,13,1
1,29,4242,17,7,19,17,12,11,9,10,16,16,8,14,19
1,29,4264,11,10,1,7,10,2,3,5,12,0,15,14,13
1,29,4272,13,6,14,12,0,6,0,18,16,17,18,12,10
1,29,4274,18,14,5,17,12,13,8,10,5,15,14,13,12
1,29,4303,18,19,18,18,15,19,1,18,11,15,1,5,19
1,29,4327,12,18,0,9,12,0,19,19,15,1,4,7,3
1,29,4333,7,19,6,2,11,18,1,14,12,2,12,13,3
1,29,4344,12,6,12,18,18,8,12,12,2,11,15,6,2
1,29,4352,8,11,11,2,9,8,17,8,9,6,2,18,8
1,29,4371,18,12,19,18,12,16,12,8,9,3,15,13,16
1,29,4373,15,14,19,11,8,16,11,10,10,0,15,5,17
1,29,4382,1,9,3,16,13,13,6,18,12,14,16,4,12
1,29,4385,4,11,1,5,2,12,10,2,6,8,14,9,0
1,29,4392,11,12,9,19,14,12,18,6,16,16,14,3,2
1,29,4397,5,0,7,7,15,19,9,7,4,12,10,12,1
1,29,4410,9,8,19,13,11,8,3,16,14,0,11,11,9
1,29,4418,18,5,15,16,17,8,0,16,1,17,18,2,5
1,29,4420,0,18,11,9,13,8,7,7,10,12,16,6,2
1,29,4422,0,6,5,0,10,17,8,14,19,9,15,6,5
1,29,4431,19,1,15,9,17,18,10,1,16,5,14,5,12
1,29,4438,11,17,7,18,16,2,9,15,9,4,13,12,10
1,29,4452,12,13,6,4,7,7,10,1,2,8,3,11,13
1,29,4453,0,9,0,3,7,4,1,18,3,13,7,10,7
1,29,4475,17,1,14,17,14,12,12,7,7,9,0,17,15
1,29,4492,8,1,18,7,17,14,3,18,4,11,11,8,13
1,29,4519,4,7,4,19,13,15,6,16,6,6,17,16,13
1,29,4557,18,7,8,5,15,16,11,1,10,9,12,8,2
1,29,4579,17,18,11,7,12,9,9,19,0,3,6,9,4
1,29,4586,2,16,10,10,7,3,11,1,6,17,12,11,9
1,29,4589,2,15,3,5,1,16,2,2,15,10,9,0,19
1,29,4602,12,10,4,5,16,11,3,7,6,9,15,16,3
1,29,4633,1,6,7,9,0,8,2,8,10,13,15,19,5
1,29,4634,4,17,18,7,7,0,8,2,10,18,2,19,12
1,29,4636,4,17,6,3,11,13,7,7,13,19,18,1,19
1,29,4661,18,13,3,2,14,15,3,13,9,2,0,15,3
1,29,4669,13,11,11,16,11,3,12,7,8,2,7,0,16
1,29,4673,1,5,19,13,9,1,8,15,11,9,16,1,14
1,29,4682,9,16,18,19,12,12,3,3,0,17,7,13,3
1,29,4687,12,18,16,9,18,16,9,15,19,16,8,5,16
1,29,4693,7,9,4,3,6,4,15,4,0,12,11,0,0
1,29,4720,0,9,11,2,13,18,7,15,10,1,19,4,17
1,29,4748,9,9,7,9,8,1,3,6,3,0,14,6,2
1,29,4762,1,7,17,17,4,11,3,15,5,19,14,10,16
1,29,4776,14,18,12,13,13,8,3,4,15,13,3,14,16
1,29,4805,0,16,5,0,3,12,19,10,18,4,4,9,11
1,29,4829,11,6,16,2,16,11,0,2,14,1,4,11,4
1,29,4831,16,19,0,2,2,18,16,0,2,13,11,4,1
1,29,4862,12,19,14,4,15,12,13,6,13,12,19,7,15
1,29,4867,17,12,6,11,18,16,10,1,18,13,8,19,10
1,29,4869,6,12,16,0,15,5,13,17,2,12,5,18,15
1,29,4881,9,4,0,6,13,12,13,19,6,17,6,3,2
1,29,4884,7,6,10,4,19,14,6,1,3,14,11,15,12
1,29,4898,10,1,8,18,16,18,13,19,0,13,14,14,11
1,29,4915,17,4,10,5,3,3,5,5,3,18,5,15,13
1,29,4937,3,17,6,2,4,0,16,10,2,19,9,19,17
1,29,4939,17,19,11,1,6,3,11,18,14,10,7,19,17
1,29,4943,12,7,14,11,10,4,0,15,7,4,3,14,3
1,29,4945,12,17,6,19,1,17,8,10,16,1,17,10,4
1,29,4962,18,14,16,16,3,7,11,12,13,13,11,2,0
1,29,4975,16,16,16,8,9,0,7,13,13,5,3,12,19
1,29,4993,8,11,16,10,6,8,16,9,17,9,16,17,17
1,29,5003,2,3,2,17,10,2,8,5,19,19,3,19,11
1,29,5007,0,5,19,15,13,1,16,17,11,1,8,5,10
1,29,5015,14,18,6,6,19,2,11,12,3,14,17,13,19
1,29,5019,1,13,15,3,11,6,0,11,13,4,11,9,14
1,29,5045,9,14,7,7,16,9,10,2,6,6,17,10,10
1,29,5056,14,19,8,17,0,2,15,5,11,16,6,13,18
1,29,5059,13,1,12,3,1,17,1,1,12,2,1,12,4
1,29,5064,19,13,12,10,4,16,4,18,16,10,14,12,19
1,29,5075,15,17,10,6,6,16,19,7,18,7,2,4,17
1,29,5083,0,18,9,7,17,17,11,17,4,1,6,18,12
1,29,5092,0,3,8,16,2,2,18,15,12,12,9,19,3
1,29,5100,6,18,6,14,3,11,0,14,3,9,1,0,6
1,29,5114,7,6,8,18,9,13,14,13,7,11,19,11,13
1,29,5125,19,5,19,8,10,4,14,11,8,15,3,18,10
1,29,5126,3,12,18,19,15,5,3,8,15,6,19,19,19
1,29,5131,8,1,7,19,2,19,10,3,15,4,6,12,9
1,29,5147,3,16,5,12,10,9,19,15,0,2,1,19,8
1,29,5167,4,16,0,14,3,9,13,0,15,19,14,19,10
1,29,5168,5,10,8,2,1,10,18,11,2,11,1,14,15
1,29,5187,4,10,7,16,10,2,18,11,10,4,0,0,4
1,29,5188,12,6,4,0,2,11,10,1,14,18,8,10,4
1,29,5201,5,12,8,19,1,3,0,19,14,5,13,16,12
1,29,5211,11,18,0,1,1,5,18,10,14,3,7,13,17
1,29,5214,14,1,13,15,1,3,12,16,3,6,15,5,2
1,29,5223,19,14,8,14,2,4,12,10,19,12,3,17,3
1,29,5227,12,19,4,7,11,14,18,2,11,13,5,5,18
1,29,5233,12,14,19,3,8,16,12,16,19,18,1,5,14
1,29,5242,3,3,13,1,12,11,11,1,4,15,18,2,5
1,29,5249,17,17,17,13,3,8,1,5,19,9,11,4,18
1,29,5254,6,12,17,14,8,4,9,18,19,9,16,0,8
1,29,5274,7,6,13,8,9,7,13,0,7,2,11,17,2
1,29,5282,6,3,16,11,3,7,3,19,4,4,4,15,1
1,29,5283,15,4,2,13,16,3,11,9,12,8,19,10,0
1,29,5284,15,6,9,5,13,3,3,7,1,12,12,10,14
1,29,5297,5,0,0,8,19,9,9,1,5,8,14,18,0
1,29,5304,10,1,4,18,16,17,9,15,8,15,19,16,2
1,29,5326,10,13,13,0,1,10,5,9,7,16,7,9,18
1,29,5331,2,5,14,12,13,13,13,17,12,10,2,3,4
1,29,5333,15,16,4,19,10,12,14,17,16,13,7,14,12
1,29,5365,7,13,16,11,19,2,12,11,2,13,12,10,12
1,29,5376,10,0,17,7,4,4,8,14,3,5,0,14,12
1,29,5378,16,19,3,10,10,10,2,15,14,18,14,3,12
1,29,5387,11,11,11,1,12,18,14,19,10,1,17,3,13
1,29,5390,12,11,0,13,15,11,0,7,17,12,11,0,1
1,29,5397,11,14,10,19,0,1,18,19,1,9,13,16,8
1,29,5401,1,10,15,16,8,12,2,5,10,2,9,11,17
1,29,5402,2,19,2,10,11,5,2,19,13,7,12,11,12
1,29,5410,18,2,1,16,6,19,4,1,8,0,17,4,9
1,29,5416,0,16,3,17,11,2,7,13,11,4,0,0,1
1,29,5423,17,17,7,17,4,19,1,19,13,16,4,6,2
1,29,5451,15,9,5,17,18,11,12,1,15,11,0,18,9
1,29,5455,5,2,8,1,2,6,11,10,7,8,15,0,0
1,29,5471,6,8,3,2,2,0,4,6,1,9,0,17,7
1,29,5474,10,9,16,2,9,12,5,17,4,5,15,7,7
1,29,5475,11,3,0,2,17,5,13,0,4,13,12,3,7
1,29,5476,15,6,14,13,2,10,0,12,9,5,1,4,9
1,29,5478,17,5,9,6,19,13,8,4,16,15,12,2,4
1,29,5491,10,15,6,17,10,11,7,5,1,0,2,13,12
1,29,5497,2,14,14,14,0,13,2,6,2,3,1,16,13
1,29,5506,19,15,1,7,14,3,5,10,7,2,15,17,12
1,29,5511,11,9,3,18,12,16,13,2,3,18,19,0,0
1,29,5514,11,5,7,7,18,5,1,2,1,17,11,3,1
1,29,5516,8,2,15,17,1,3,18,0,15,9,3,14,5
1,29,5524,15,1,10,12,7,15,15,17,19,12,3,13,13
1,29,5534,12,9,10,3,5,5,8,4,8,13,3,12,18
1,29,5543,3,7,5,17,8,1,1,14,17,3,5,1,19
1,29,5545,9,5,18,11,10,6,8,5,5,15,10,3,2
1,29,5564,2,4,17,5,5,3,11,8,2,9,6,12,8
1,29,5571,15,6,12,3,12,12,15,13,0,3,0,13,11
1,29,5578,8,7,14,18,17,6,12,14,2,2,3,1,7
1,29,5584,17,8,10,19,7,12,0,16,14,18,15,4,16
1,29,5586,3,16,7,1,0,12,12,13,15,1,12,14,14
1,29,5588,4,19,8,4,14,3,16,18,19,0,5,16,14
1,29,5591,14,10,5,14,5,14,3,6,6,6,10,4,9
1,29,5592,12,3,6,11,16,19,0,9,1,9,16,13,11
1,29,5619,19,10,11,2,17,14,14,15,5,12,11,17,17
1,29,5626,17,7,8,12,4,12,1,16,14,5,3,10,5
1,29,5671,6,10,6,0,1,18,6,18,15,17,8,12,2
1,29,5697,7,16,16,5,12,5,2,12,1,2,13,6,11
1,29,5698,10,19,17,6,10,1,9,6,11,1,4,10,5
1,29,5703,5,8,7,9,3,18,0,19,12,16,9,2,19
1,29,5709,6,2,5,19,7,3,10,17,16,3,7,18,10
1,29,5712,1,17,7,15,3,15,2,11,17,3,2,9,17
1,29,5743,13,4,17,4,14,7,1,14,15,3,6,2,14
1,29,5749,12,18,13,7,4,8,5,3,8,6,4,10,0
1,29,5770,3,15,13,12,17,18,1,13,2,12,10,19,19
1,29,5803,12,9,17,8,12,4,11,13,8,6,15,3,17
1,29,5810,7,15,4,13,4,1,17,10,15,1,15,12,17
1,29,5816,12,7,8,9,2,10,3,1,7,18,17,8,18
1,29,5817,1,14,9,18,12,6,9,3,6,16,19,0,2
1,29,5822,0,19,9,9,17,17,6,16,6,3,18,8,15
1,29,5828,0,4,1,14,5,6,4,1,6,3,9,10,9
1,29,5836,13,11,12,13,18,4,8,18,16,5,0,5,14
1,29,5851,13,11,8,6,2,3,5,7,7,0,3,10,0
1,29,5852,14,19,16,10,17,9,15,15,18,4,8,15,9
1,29,5863,7,3,4,1,9,11,0,7,7,3,13,10,10
1,29,5872,11,17,18,19,7,2,15,9,1,2,16,2,7
1,29,5879,1,7,8,19,8,5,13,5,3,1,15,10,4
1,29,5890,13,14,4,17,6,1,5,11,9,3,0,7,15
1,29,5901,9,7,18,5,12,12,10,14,17,11,0,7,17
1,29,5903,6,3,11,12,12,1,6,4,1,4,16,19,3
1,29,5904,6,10,0,17,10,19,5,8,16,11,15,15,1
1,29,5932,13,4,12,1,12,9,8,8,16,15,19,19,5
1,29,5950,12,8,4,1,7,1,6,18,11,6,7,0,14
1,29,5952,7,18,15,7,2,9,13,11,0,13,15,1,15
1,29,5955,11,1,4,13,1,15,1,3,2,3,9,7,18
1,29,5958,15,3,12,17,7,19,12,15,6,11,3,14,8
1,29,5977,15,18,5,7,19,1,1,15,16,16,10,3,0
1,29,5988,0,9,15,12,11,15,17,18,11,9,5,0,18
1,29,5997,18,1,4,11,10,8,5,19,15,6,19,14,7
1,29,5999,11,9,7,2,0,7,18,9,12,6,7,1,11
1,29,6019,16,8,18,17,18,11,3,0,19,1,14,10,5
1,29,6020,18,6,11,14,14,15,4,16,13,14,7,5,11
1,29,6022,5,15,7,19,7,3,4,0,0,9,18,5,8
1,29,6024,14,9,2,1,12,0,11,1,2,0,8,9,2
1,29,6026,16,12,1,2,6,1,11,10,10,13,10,0,7
1,29,6046,11,0,9,13,1,9,14,13,14,1,15,15,6
1,29,6049,16,4,13,11,10,19,11,19,10,14,4,7,18
1,29,6066,10,5,16,17,5,0,9,19,10,17,4,12,13
1,29,6094,12,4,19,5,17,6,13,15,4,4,4,19,15
1,29,6104,11,15,8,13,8,2,12,10,6,12,19,7,17
1,29,6105,13,1,7,7,12,6,13,2,11,3,16,12,10
1,29,6118,11,19,9,0,7,10,1,4,4,18,18,8,0
1,29,6121,17,5,8,2,15,11,13,19,5,5,4,14,11
1,29,6122,5,2,12,4,5,13,9,2,14,8,6,17,6
1,29,6135,9,9,1,19,2,6,4,0,11,0,5,9,8
1,29,6137,12,13,8,6,18,19,16,0,8,3,11,14,3
1,29,6143,12,10,18,0,8,7,2,5,7,14,17,9,11
1,29,6171,2,3,9,4,19,19,8,8,9,12,17,1,4
1,29,6180,11,16,18,12,2,14,3,3,16,1,14,13,19
1,29,6182,16,16,12,8,12,9,13,1,14,17,0,0,14
1,29,6194,11,12,14,11,9,18,13,9,9,1,12,2,1
1,29,6204,13,2,16,19,18,8,12,11,15,4,19,15,6
1,29,6223,1,17,14,2,18,15,16,5,0,19,14,14,16
1,29,6231,6,11,19,18,12,11,13,0,4,12,2,18,14
1,29,6239,10,1,19,4,8,14,13,4,2,14,2,7,14
1,29,6247,3,7,14,10,4,4,8,2,16,12,17,6,1
1,29,6255,9,12,4,1,16,11,10,2,10,14,9,8,12
1,29,6259,17,3,11,16,8,15,3,4,18,6,3,11,17
1,29,6263,15,17,3,5,14,18,15,15,14,17,11,9,6
1,29,6264,4,3,6,19,2,17,5,19,9,18,5,17,13
1,29,6274,13,7,4,4,0,12,10,19,14,15,4,2,17
1,29,6282,1,8,0,5,1,15,0,14,17,18,4,6,12
1,29,6311,5,3,7,7,3,13,18,14,6,1,6,16,19
1,29,6314,6,3,7,12,7,5,4,10,0,18,2,7,7
1,29,6317,10,1,17,13,5,13,3,1,7,14,14,18,12
1,29,6321,8,17,7,17,2,4,19,16,19,5,4,13,12
1,29,6334,19,5,6,17,16,9,13,3,11,3,11,8,0
1,29,6342,10,13,18,19,11,15,4,12,8,8,8,3,12
1,29,6368,3,3,16,1,16,1,13,1,6,18,17,19,14
1,29,6369,8,7,5,9,1,10,7,16,3,18,7,1,15
1,29,6387,10,3,7,1,15,5,9,13,5,8,11,0,7
1,29,6388,5,1,3,18,17,7,10,3,18,8,13,14,17
1,29,6415,4,4,9,17,11,16,6,3,7,6,8,12,15
1,29,6428,8,13,3,19,2,14,1,15,1,10,4,5,5
1,29,6432,7,10,5,8,17,18,6,5,13,6,2,6,9
1,29,6436,13,5,9,16,18,1,14,12,14,18,7,11,16
1,29,6439,13,18,12,9,19,16,1,17,2,17,12,16,4
1,29,6444,9,12,13,8,4,17,10,13,6,5,10,3,4
1,29,6455,1,1,19,1,3,18,17,10,10,6,1,10,3
1,29,6461,11,17,3,9,19,4,7,17,19,0,7,2,10
1,29,6479,16,7,3,8,4,13,17,5,2,10,17,17,1
1,29,6481,1,15,16,14,16,3,5,19,3,17,17,7,12
1,29,6486,14,15,17,1,17,14,12,7,1,7,5,2,15
1,29,6490,5,17,10,6,16,11,13,12,0,1,14,3,16
1,29,6498,5,6,13,6,16,17,2,15,4,19,15,7,3
1,29,6502,0,0,3,8,7,9,11,1,1,14,1,14,9
1,29,6506,3,6,15,6,1,17,18,14,4,0,12,14,16
1,29,6507,6,18,5,0,3,1,11,5,17,11,4,13,7
1,29,6543,7,3,7,16,2,10,10,5,10,10,9,19,17
1,29,6555,16,1,11,18,2,13,2,0,13,18,9,2,9
1,29,6557,13,17,9,14,4,0,8,19,3,17,6,0,5
1,29,6558,18,1,3,10,7,7,4,16,19,7,5,12,1
1,29,6564,16,0,11,12,3,15,5,3,19,14,5,8,10
1,29,6572,17,3,8,9,14,17,13,14,5,2,18,12,9
1,29,6577,4,19,17,16,4,5,15,3,5,18,3,0,1
1,29,6583,8,19,18,14,3,13,14,2,0,10,0,16,13
1,29,6589,14,11,4,14,16,11,15,2,0,18,13,11,6
1,29,6590,16,14,5,18,4,4,9,16,17,2,17,14,9
1,29,6592,12,2,19,17,7,4,8,10,2,17,7,6,19
1,29,6594,10,13,2,11,9,13,19,16,6,9,16,10,16
1,29,6609,11,5,3,13,2,17,16,18,15,4,14,10,3
1,29,6649,0,8,5,9,1,19,18,3,15,9,8,3,7
1,29,6660,13,18,12,4,4,11,9,14,17,16,8,1,17
1,29,6666,3,10,15,0,4,13,4,5,19,10,6,10,19
1,29,6673,7,6,12,0,17,13,15,7,5,15,8,15,8
1,29,6674,1,2,10,7,2,7,2,16,6,12,12,2,6
1,29,6682,19,8,4,10,12,4,17,16,13,1,1,6,1
1,29,6683,9,8,16,10,1,7,3,14,2,3,7,9,8
1,29,6685,7,0,1,15,2,6,7,14,17,12,0,19,12
1,29,6697,6,19,4,3,16,17,12,9,8,10,14,16,18
1,29,6699,12,12,10,3,1,17,10,3,0,5,12,6,11
1,29,6737,2,3,1,2,8,2,10,8,1,11,10,2,12
1,29,6738,8,4,15,10,7,1,2,18,8,6,0,1,15
1,29,6740,7,6,3,4,2,15,2,7,8,17,6,9,7
1,29,6757,4,1,16,1,17,2,15,9,11,18,18,19,9
1,29,6758,17,15,14,5,1,9,4,17,12,10,14,10,17
1,29,6765,4,14,3,9,4,15,5,15,12,8,13,15,14
1,29,6768,1,4,11,9,14,13,0,13,9,10,18,9,6
1,29,6773,3,9,3,4,11,10,18,12,15,10,14,6,18
1,29,6774,10,1,7,2,6,15,16,1,4,15,3,7,2
1,29,6780,2,11,11,16,19,17,15,5,3,10,4,1,7
1,29,6808,11,19,7,9,0,14,11,4,9,9,13,11,12
1,29,6818,0,3,4,6,9,15,3,10,2,8,5,15,18
1,29,6838,11,10,17,3,8,6,5,12,19,10,2,3,2
1,29,6843,0,6,19,2,10,14,17,12,16,12,12,12,5
1,29,6863,9,2,5,6,2,4,13,5,18,3,4,17,5
1,29,6864,14,6,3,14,9,15,17,6,14,11,5,6,2
1,29,6872,4,3,15,8,0,6,2,10,3,5,2,18,1
1,29,6875,8,19,11,9,5,6,12,7,13,11,3,3,16
1,29,6884,1,5,5,2,13,19,2,3,15,18,8,3,14
1,29,6915,1,0,17,1,14,8,17,8,12,13,7,7,14
1,29,6928,0,5,9,13,19,0,18,13,8,12,11,13,16
1,29,6930,15,6,10,16,11,8,15,10,13,2,12,5,11
1,29,6938,12,13,1,4,9,10,7,9,17,5,5,15,14
1,29,6958,13,6,3,4,2,0,13,19,13,9,16,3,17
1,29,6971,16,9,12,17,8,18,8,13,1,4,14,7,5
1,29,6981,8,3,11,17,15,17,19,11,6,16,7,2,5
1,29,6995,15,16,6,8,14,10,16,14,0,7,12,4,9
1,29,7007,18,2,2,13,7,10,7,2,4,2,8,11,0
1,29,7013,10,4,15,15,16,7,0,15,14,14,15,1,1
1,29,7016,8,8,4,9,9,9,7,0,9,3,0,2,10
1,29,7027,16,3,4,11,3,5,13,10,8,4,9,5,4
1,29,7030,12,3,3,17,14,18,9,11,11,0,3,5,13
1,29,7034,12,3,6,3,3,3,3,19,14,18,18,18,17
1,29,7038,4,11,10,6,15,0,18,14,4,7,10,4,19
1,29,7043,6,3,19,2,10,3,7,17,3,3,8,8,3
1,29,7052,0,2,7,13,10,16,19,15,10,7,18,1,3
1,29,7073,5,5,10,12,10,10,2,17,19,6,6,16,10
1,29,7079,12,12,4,8,3,4,11,6,1,14,5,17,6
1,29,7083,16,3,2,0,13,10,10,19,2,4,15,7,1
1,29,7092,4,19,16,17,4,18,9,9,19,14,18,6,16
1,29,7096,6,4,2,12,19,5,16,4,19,19,5,18,11
1,29,7115,5,18,5,2,2,6,8,12,16,15,10,0,14
1,29,7116,17,7,10,5,16,17,12,8,16,13,0,13,5
1,29,7121,3,0,19,11,16,18,13,9,6,0,1,9,13
1,29,7124,8,10,8,16,14,1,3,11,18,17,5,6,17
1,29,7130,8,19,13,4,11,17,15,0,13,17,3,0,14
1,29,7138,5,18,15,14,12,14,6,12,9,10,3,11,10
1,29,7180,1,4,5,0,2,1,5,1,12,8,5,4,5
1,29,7183,3,0,8,17,5,17,6,5,14,4,10,4,5
1,29,7185,12,15,12,13,18,9,9,1,14,1,17,5,0
1,29,7186,4,7,13,11,5,9,9,10,4,0,2,12,11
1,29,7204,12,1,3,12,8,17,5,19,1,1,2,3,8
1,29,7219,14,18,10,14,19,7,2,5,8,8,6,10,19
1,29,7232,18,19,8,18,12,14,5,4,6,18,1,1,18
1,29,7249,15,14,11,10,6,8,4,9,7,5,13,18,5
1,29,7267,3,3,7,1,15,5,5,7,12,5,2,0,6
1,29,7280,19,12,11,16,19,1,0,17,17,13,15,18,10
1,29,7301,13,15,15,8,10,19,7,16,13,17,19,10,2
1,29,7304,13,19,9,5,4,0,7,5,1,12,11,10,9
1,29,7306,16,1,5,16,3,4,14,4,7,15,6,9,10
1,29,7313,17,0,2,18,2,15,17,12,19,8,1,13,5
1,29,7319,3,9,11,16,13,3,16,18,6,5,11,8,12
1,29,7324,8,18,13,7,9,6,19,1,6,10,1,4,8
1,29,7328,6,12,18,1,3,14,11,4,2,12,15,3,13
1,29,7335,0,4,1,3,18,12,11,18,18,13,16,14,4
1,29,7339,16,7,16,18,16,11,17,0,17,8,8,13,2
1,29,7342,5,18,5,13,17,11,6,2,2,4,3,13,3
1,29,7345,9,15,19,4,16,0,15,5,2,16,2,0,16
1,29,7348,15,8,19,19,8,19,2,12,2,15,3,5,17
1,29,7369,13,13,4,1,7,9,15,16,17,11,8,11,1
1,29,7373,15,18,2,19,14,11,12,8,14,17,4,9,17
1,29,7398,17,3,10,16,8,11,10,15,7,17,3,13,18
1,29,7402,19,14,12,3,4,0,8,15,7,12,12,8,7
1,29,7405,15,8,9,2,9,4,17,14,11,15,5,13,14
1,29,7434,14,13,3,7,3,9,10,8,10,9,6,4,12
1,29,7441,13,11,12,1,5,10,4,6,6,10,14,3,3
1,29,7446,7,6,0,9,16,18,5,7,11,0,7,19,2
1,29,7462,7,16,14,2,18,8,2,5,5,2,3,13,8
1,29,7489,16,18,9,15,18,11,13,11,13,3,13,6,10
1,29,7490,18,0,14,0,5,13,9,10,17,8,6,16,4
1,29,7491,12,18,3,9,5,0,19,9,6,7,4,17,12
1,29,7492,15,5,19,0,10,3,9,15,1,10,14,8,17
1,29,7504,12,6,3,13,7,15,17,18,11,14,7,17,13
1,29,7513,10,11,19,3,4,13,14,4,1,5,7,2,6
1,29,7514,5,2,7,3,3,11,14,4,2,2,0,3,16
1,29,7515,10,14,18,12,14,0,0,9,8,2,13,6,10
1,29,7532,18,17,19,8,7,19,4,4,18,6,13,15,7
1,29,7540,3,3,11,17,15,4,7,14,15,3,6,14,13
1,29,7547,2,10,0,13,19,7,1,13,12,7,7,13,9
1,29,7559,13,13,4,19,13,12,14,0,5,19,5,10,16
1,29,7582,3,0,5,19,2,17,0,15,19,9,19,18,0
